run,imp,exit_code,neu_theta_1,neu_gamma_1,neu_e_1,sel_theta,sel_shape,sel_scale,sel_e,lnL,converged,bounds,rep,region
501,1,3,0.000389120289611829,0,0,0.000389120289611829,0.203475920878481,226.298801280082,0.0278256215796807,426802.727964347,True,neu_e_1,0,cds
372,1,3,0.000393093264190162,0,0,0.000393093264190162,0.199665300941737,237.257033778965,0.0278382639551727,421748.790922262,True,neu_e_1,1,cds
635,1,3,0.000385062901312461,0,0,0.000385062901312461,0.207358973594315,230.924595663247,0.0287087323058714,429243.62470104,True,neu_e_1,2,cds
321,1,3,0.000398272471148386,0,0,0.000398272471148386,0.204521430706056,229.81186550491,0.0277500453393902,430112.063187754,True,neu_e_1,3,cds
368,1,3,0.000383675195622221,0,1.48325796089921e-15,0.000383675195622221,0.202161202787967,230.281454119528,0.0272154980140717,429944.217282908,True,,4,cds
919,1,3,0.000389095851088647,0,0,0.000389095851088647,0.204812152018489,227.104458729254,0.0278411064911097,430934.382722645,True,neu_e_1,5,cds
476,1,3,0.000395613682031749,0,2.22044604925031e-18,0.000395613682031749,0.205582163016173,229.11305255153,0.0266317659684117,419013.483632084,True,,6,cds
41,1,3,0.000384837603857096,0,6.66133814775094e-18,0.000384837603857096,0.2022487495047,230.517062014008,0.0264719040231776,422664.714616549,True,,7,cds
518,1,3,0.000387170134763143,0,0,0.000387170134763143,0.205684106381211,223.531323231917,0.0297160415013763,425968.379750164,True,neu_e_1,8,cds
305,1,3,0.000394592507995744,0,0,0.000394592507995744,0.207242020820718,214.735155870461,0.0292198607498123,426840.593540061,True,neu_e_1,9,cds
515,1,3,0.000395694108271776,0,0,0.000395694108271776,0.207760667980446,220.606606392807,0.0242355899219836,433149.603841497,True,neu_e_1,10,cds
270,1,3,0.000381453421553586,0,0,0.000381453421553586,0.206088288355279,215.312784744112,0.0275230882210619,427308.859248868,True,neu_e_1,11,cds
252,1,3,0.000388769669854605,0,0,0.000388769669854605,0.20583733743818,219.023400286305,0.0279995187904134,429009.12465015,True,neu_e_1,12,cds
762,1,3,0.00038397662915106,0,0,0.00038397662915106,0.202744592945391,224.148387764475,0.0264841814621716,429548.769554325,True,neu_e_1,13,cds
954,1,3,0.000384233337834207,0,4.44089209850063e-18,0.000384233337834207,0.20529933063795,215.201109193912,0.0268928731028005,422662.359425413,True,,14,cds
504,1,3,0.000383743329214715,0,1.82587278629853e-14,0.000383743329214715,0.203497371570307,212.350174107754,0.0288059847348995,429383.775990125,True,,15,cds
873,1,3,0.000390797103529079,0,2.22044604925031e-18,0.000390797103529079,0.202385038850875,227.047549569993,0.0273668692713845,428172.828501126,True,,16,cds
700,1,3,0.000386603285936032,0,0,0.000386603285936032,0.199318932224833,229.630130371143,0.0252157515509996,424981.91605347,True,neu_e_1,17,cds
351,1,3,0.000393979702836723,0,0,0.000393979702836723,0.199665083114588,232.529767097433,0.0285347957580465,434738.780969607,True,neu_e_1,18,cds
713,1,3,0.000392228423850763,0,6.66133814775094e-18,0.000392228423850763,0.203936288173163,224.213926027179,0.0300221858262071,425141.977733473,True,,19,cds
926,1,3,0.000392475584027206,0,4.44089209850063e-18,0.000392475584027206,0.206033532879967,222.205081422127,0.0294065626113357,431343.911351395,True,,20,cds
636,1,3,0.000390988210591867,0,2.85749202078023e-14,0.000390988210591867,0.202882321327737,227.513052877806,0.0252030808355261,421295.934131478,True,,21,cds
499,1,3,0.000389484617927417,0,0,0.000389484617927417,0.208573004740881,219.749499215215,0.0279085245322864,424219.776417186,True,neu_e_1,22,cds
60,1,3,0.000389794170950603,0,3.37507799486048e-15,0.000389794170950603,0.20416843446771,229.180780526305,0.0274216747205932,431704.702433981,True,,23,cds
451,1,3,0.000394784570935815,0,0,0.000394784570935815,0.201533276823636,236.009055278271,0.0290516170695141,429611.402645387,True,neu_e_1,24,cds
123,1,3,0.000387493359530501,0,0,0.000387493359530501,0.206461882441744,222.511165624113,0.0272028216640201,428400.787018046,True,neu_e_1,25,cds
828,1,3,0.000385680421292646,0,0,0.000385680421292646,0.204113256367728,219.874429352597,0.0273129504248423,426065.643187214,True,neu_e_1,26,cds
909,1,3,0.000389341865151771,0,6.59472476627343e-16,0.000389341865151771,0.201361147315352,235.271665385881,0.0265238129328362,421241.286083094,True,,27,cds
516,1,3,0.000386119524765379,0,2.44249065417534e-17,0.000386119524765379,0.200130894147684,227.842328124019,0.0261189020126602,426634.032809844,True,,28,cds
458,1,3,0.000390763103602711,0,0,0.000390763103602711,0.199860557956385,234.98538929448,0.0295934328650765,427832.706488828,True,neu_e_1,29,cds
771,1,3,0.000394096255518586,0,5.52891066263328e-16,0.000394096255518586,0.200765047951308,238.746076276873,0.0283263983306116,422485.322657323,True,,30,cds
108,1,3,0.000394146266078804,0,2.22044604925031e-18,0.000394146266078804,0.198338720135124,227.146856436834,0.0259690172175141,422854.842143519,True,,31,cds
946,1,3,0.000380476219504486,0,2.22044604925031e-18,0.000380476219504486,0.202887222051666,219.141910529494,0.0298940243920489,421907.45566436,True,,32,cds
777,1,3,0.000385238826796015,0,0,0.000385238826796015,0.199316064153756,219.530195737521,0.0268058072641535,424580.687730831,True,neu_e_1,33,cds
175,1,3,0.000390560479266371,0,0,0.000390560479266371,0.197667611503458,236.501180041947,0.0319781734203092,433226.135313665,True,neu_e_1,34,cds
730,1,3,0.000386018968354932,0,0,0.000386018968354932,0.202931397188289,229.555697549008,0.0295768778508537,429559.941008083,True,neu_e_1,35,cds
680,1,3,0.000393042492127536,0,0,0.000393042492127536,0.204978322124592,233.355318275141,0.0296554891220587,430150.248300783,True,neu_e_1,36,cds
55,1,3,0.00038771211769722,0,0,0.00038771211769722,0.200768662053655,222.893543257577,0.0273408146482202,437370.169480662,True,neu_e_1,37,cds
164,1,3,0.000393698960725679,0,0,0.000393698960725679,0.206631606794358,222.901669323991,0.0241999609317396,427136.557214001,True,neu_e_1,38,cds
762,1,3,0.000390234665558249,0,4.44089209850063e-18,0.000390234665558249,0.202002993021646,227.751598753062,0.0266770173540696,428291.778465846,True,,39,cds
546,1,3,0.000386485542844617,0,5.6399329650958e-16,0.000386485542844617,0.207432036951951,215.319726417637,0.0292094077598618,423491.135689136,True,,40,cds
405,1,3,0.00038065599641698,0,0,0.00038065599641698,0.202612556444565,220.19858342451,0.0245530553687368,427182.342113468,True,neu_e_1,41,cds
700,1,3,0.000391357137545954,0,0,0.000391357137545954,0.201971192857032,219.291094253836,0.0271392092063367,433720.793173086,True,neu_e_1,42,cds
463,1,3,0.000389020993587903,0,1.99840144432528e-17,0.000389020993587903,0.202774363007074,226.821755400481,0.0301006431869944,422429.618655404,True,,43,cds
662,1,3,0.000390894407096121,0,0,0.000390894407096121,0.200713670399239,232.694478046069,0.0290505903315745,425640.274886172,True,neu_e_1,44,cds
556,1,3,0.000393492576994838,0,0,0.000393492576994838,0.209396936583463,217.802106411175,0.0293108993559855,424625.382852224,True,neu_e_1,45,cds
394,1,3,0.00039013732667177,0,0,0.00039013732667177,0.197657193799863,231.255085468733,0.0272779072163539,434596.407560547,True,neu_e_1,46,cds
180,1,3,0.00038965192768882,0,8.54871728961371e-16,0.00038965192768882,0.199885187859786,228.32324474461,0.0273080467905631,432303.105178734,True,,47,cds
322,1,3,0.000383094463571651,0,6.10400618938911e-15,0.000383094463571651,0.200832430001394,231.589493223098,0.0308971804567983,418850.100550184,True,,48,cds
698,1,3,0.00038289172973036,0,8.88178419700125e-18,0.00038289172973036,0.198392532910176,237.271919645362,0.0268381343031971,418221.507671517,True,,49,cds
229,1,3,0.000388435252955744,0,0,0.000388435252955744,0.201779719003146,228.202455506867,0.0249342040896427,421746.704769582,True,neu_e_1,50,cds
415,1,3,0.000383860484636923,0,2.22044604925031e-18,0.000383860484636923,0.20397955254427,231.269325115068,0.0269155046724929,424409.312011761,True,,51,cds
289,1,3,0.0003868357407889,0,0,0.0003868357407889,0.201876244610857,230.380645097583,0.0279210546034099,422261.397586915,True,neu_e_1,52,cds
490,1,3,0.000389352178678254,0,0,0.000389352178678254,0.203490989795435,235.59749718622,0.0311220593943698,426553.366466053,True,neu_e_1,53,cds
934,1,3,0.000387446735958183,0,2.22044604925031e-18,0.000387446735958183,0.200220363181923,231.334993603912,0.0257211850405513,429877.243492639,True,,54,cds
376,1,3,0.000386331762265466,0,2.42694753183059e-15,0.000386331762265466,0.20284348522162,223.608115809056,0.0266340315220721,424510.866064512,True,,55,cds
534,1,3,0.000384681133358115,0,0,0.000384681133358115,0.198406803407802,231.509034310917,0.0278133332322645,424859.638699078,True,neu_e_1,56,cds
