run,imp,exit_code,neu_theta_1,neu_gamma_1,neu_e_1,sel_theta,sel_shape,sel_scale,sel_e,lnL,converged,bounds,rep,region
101,1,3,0.000469339606296168,0,0.0675412002487894,0.000469339606296168,0.014332443131201,570.629851091544,0.0702992937150801,7394609.26400501,True,,0,intron
142,1,3,0.000446542811145902,0,0.0121678660202382,0.000446542811145902,0.0267778665669956,147.179834374125,0.0255426701009697,7354348.5031231,True,,1,intron
438,1,3,0.000463506712155277,0,0.068249763251916,0.000463506712155277,0.0108371260531372,867.70721548778,0.064670999451986,7421328.54912408,True,,2,intron
907,1,3,0.000464398955314383,0,0.0655312342721847,0.000464398955314383,0.0356166849473741,48.6676828362588,0.0673730345279294,7363809.49147599,True,,3,intron
431,1,3,0.000460411442289312,0,0.0563351911648766,0.000460411442289312,0.0236447561218712,128.547443670739,0.0550667335001627,7383055.35653873,True,,4,intron
683,1,3,0.000467587213350241,0,0.0696607869779074,0.000467587213350241,0.0426771781064614,24.2930481742676,0.0742969815395275,7418840.50914033,False,,5,intron
289,1,3,0.000452115198989401,0,0.0305520578099659,0.000452115198989401,0.0150483355117011,616.57895137286,0.0362057318140177,7279587.25619507,True,,6,intron
978,1,3,0.000447200705425049,0,0.0334638077338619,0.000447200705425049,0.0462474366610171,20.519443725179,0.0377897085108026,7439718.08063488,True,,7,intron
101,1,3,0.000471252026749559,0,0.0664827608232255,0.000471252026749559,0.0145743895888036,720.02058013253,0.0724176824846285,7271677.45739533,True,,8,intron
924,1,3,0.000437416639511004,0,0.00606167262875852,0.000437416639511004,0.0131169320223395,437.452460037724,0.0109738153470354,7360003.3350315,True,,9,intron
804,1,3,0.000459440864289146,0,0.0480377524622977,0.000459440864289146,0.0159869384945485,442.415674216831,0.0535803701673173,7429223.75500344,True,,10,intron
254,1,3,0.000476104258700842,0,0.0709417960748049,0.000476104258700842,0.0211989351250397,270.155867220898,0.0718513585941585,7278321.34359539,True,,11,intron
126,1,3,0.000466826698205157,0,0.0737965704029573,0.000466826698205157,0.0327697813380937,28.7648560053327,0.0750752352146596,7329934.30005008,True,r_61,12,intron
234,1,3,0.000436597351742173,0,0.0146994617408376,0.000436597351742173,0.0144957952764714,274.817155591146,0.0236905272654841,7292713.73022073,True,,13,intron
599,1,3,0.000468437316580903,0,0.0610913061887279,0.000468437316580903,0.0296852136056546,164.676197926512,0.0677319076652446,7431897.32892394,True,,14,intron
116,1,3,0.000468799827975475,0,0.0616232280218849,0.000468799827975475,0.0254714010952528,166.710771844026,0.0660323665016943,7187687.83330631,True,,15,intron
8,1,3,0.000467493788501122,0,0.0751112428439468,0.000467493788501122,0.0173405553729094,219.787477693259,0.0744317478104772,7312022.54536169,True,,16,intron
598,1,3,0.000464416525764067,0,0.0650239258229604,0.000464416525764067,1.05964203645158,0.400344346724146,0.0741090130219722,7337505.62987773,True,,17,intron
843,1,3,0.000447144123521963,0,0.0211692192400704,0.000447144123521963,0.0166824629733425,267.752646574197,0.0226914847198931,7333060.81961755,True,,18,intron
416,1,3,0.000438960215614532,0,0.0103842130285223,0.000438960215614532,0.0164359326322307,285.791233820936,0.0113168022733968,7278767.50270037,True,,19,intron
716,1,3,0.000454674221689663,0,0.0449153732299317,0.000454674221689663,0.0275754192430482,75.4126776855916,0.0481023371017234,7342908.28526901,True,,20,intron
378,1,3,0.000457155470230608,0,0.0546778214298993,0.000457155470230608,0.0437174431443594,18.2017489309103,0.063296170078872,7369662.1613735,True,,21,intron
110,1,3,0.000461538845258733,0,0.0634726816990133,0.000461538845258733,0.0175131534079608,178.979862581827,0.0659242680470541,7402178.02130012,True,,22,intron
967,1,3,0.000469625816147959,0,0.0732468721056761,0.000469625816147959,0.0128163111112105,560.946041022818,0.0740589072843676,7352681.11460103,True,,23,intron
87,1,3,0.000474499506089029,0,0.0705224183733739,0.000474499506089029,0.0268153436790746,211.138886691792,0.0751517056532788,7370266.61382698,True,,24,intron
675,1,3,0.00043736610419954,0,0.00828581018174345,0.00043736610419954,0.0170800430061188,170.985061058424,0.012566963466757,7399575.11397151,True,,25,intron
643,1,3,0.000440378298203,0,0.000209992769910941,0.000440378298203,2.82121257084535,0.136587756668434,0.0243524656082412,7271449.6252765,False,,26,intron
998,1,3,0.000438925273620129,0,0,0.000438925273620129,0.0157196682599246,548.522081635131,0.0106091768307248,7419454.73430862,True,neu_e_1,27,intron
860,1,3,0.000457891199018609,0,0.0449975699216202,0.000457891199018609,0.00988989949074614,890.342201636235,0.0500183052615382,7332260.68567094,True,,28,intron
22,1,3,0.000438772580576259,0,0.0127713281147691,0.000438772580576259,0.00862292623930086,851.023709931341,0.0199512243711815,7278550.34178741,True,,29,intron
487,1,3,0.000459023805575611,0,0.0672543368169945,0.000459023805575611,0.0550799845594325,9.71536902609726,0.0674593153658952,7237856.88807183,True,,30,intron
12,1,3,0.000473714115017621,0,0.0641894697168431,0.000473714115017621,0.0281184855537006,216.046162814994,0.0714597461114248,7427058.50363306,True,,31,intron
789,1,3,0.00046383669396804,0,0.0627255819085558,0.00046383669396804,0.0407529243510126,41.3951834203756,0.0682589363092886,7383516.65597769,True,,32,intron
742,1,3,0.000448524024031442,0,0.0312097624905595,0.000448524024031442,0.0497467076012858,12.9277856163183,0.0441676415918962,7304992.13528453,True,,33,intron
504,1,3,0.000447046289574871,0,0.0149265596594272,0.000447046289574871,0.0139184195867488,694.696276181064,0.0240002159241671,7378319.89705916,True,,34,intron
63,1,3,0.000470451706767202,0,0.0745266127793524,0.000470451706767202,0.0172113470032762,201.425493410754,0.0731262692570932,7424322.40066084,True,,35,intron
429,1,3,0.000463896234846623,0,0.0664396592636328,0.000463896234846623,0.037639457793718,40.6686806030113,0.068923890401028,7176043.82526175,True,,36,intron
933,1,3,0.000461282884043729,0,0.0616836412858719,0.000461282884043729,0.0232888620729053,180.59031923733,0.0562022737203521,7360143.80076225,True,,37,intron
537,1,3,0.000464838982756371,0,0.0642003394796261,0.000464838982756371,0.0171592519398593,382.208312392837,0.0636210429710692,7355906.41031769,True,,38,intron
669,1,3,0.000464072466392267,0,0.0685057636260864,0.000464072466392267,0.060980196050785,16.6853094076893,0.0734401545209173,7365338.93812186,True,,39,intron
815,1,3,0.000440750383739878,0,0,0.000440750383739878,0.0175464232188238,295.711013365581,0.00281866055754976,7396604.05638706,True,neu_e_1,40,intron
795,1,3,0.000462255027545673,0,0.0718626614296168,0.000462255027545673,1.26545104723836,0.291875595683178,0.0745179473817264,7356637.34748656,True,,41,intron
882,1,3,0.000469956634926049,0,0.062985553161891,0.000469956634926049,0.0240310101041953,187.114709878533,0.0700502965518516,7300849.6205287,True,,42,intron
155,1,3,0.000465394933817693,0,0.0716522525851192,0.000465394933817693,0.036361117356503,24.7019895284333,0.0752770877149131,7461698.39129645,True,,43,intron
343,1,3,0.000459611369041491,0,0.0631203984796529,0.000459611369041491,0.0392348316445392,27.3403416455092,0.0682106795942915,7434225.47200062,True,,44,intron
150,1,3,0.000459889797885532,0,0.0631631305659004,0.000459889797885532,0.0398041014738504,36.5407926379688,0.0634310864679461,7332043.29697092,True,,45,intron
617,1,3,0.000460387939794104,0,0.0650182061075057,0.000460387939794104,0.0108931225712121,559.567312763831,0.0620807864214973,7372921.22725525,True,,46,intron
633,1,3,0.000463977247046316,0,0.066996408194941,0.000463977247046316,0.0163113285969054,516.640054219871,0.063493877820023,7459465.58107497,True,,47,intron
256,1,3,0.000458110580098157,0,0.0482260242255789,0.000458110580098157,0.00713463218787208,1448.10528773143,0.0554571328384642,7339192.99720999,True,,48,intron
202,1,3,0.000450098766021838,0,0.029214093961478,0.000450098766021838,0.00674877822006534,2186.50135961368,0.0430249311889528,7341916.4524714,True,,49,intron
375,1,3,0.000446512674463351,0,0.0182731976856371,0.000446512674463351,0.0127457164043338,335.575009478326,0.0257719018645716,7259260.93491521,True,,50,intron
182,1,3,0.000470139709168365,0,0.0614137737597252,0.000470139709168365,0.0183874144625451,347.434730166606,0.0694550146101574,7334319.1342026,True,,51,intron
177,1,3,0.000464380902868553,0,0.0526774935398574,0.000464380902868553,0.00693157845119182,2285.9479117099,0.064365985437858,7549124.36388122,True,,52,intron
234,1,3,0.000464569982433159,0,0.0692318938294449,0.000464569982433159,0.0281513176506653,81.4429412139341,0.0746676311804598,7443180.68749102,True,,53,intron
920,1,3,0.000460523148676356,0,0.0708349946559895,0.000460523148676356,0.073325020632243,13.5567402795934,0.070942611815972,7344776.29096065,True,,54,intron
63,1,3,0.00045731847006179,0,0.0488445398227378,0.00045731847006179,0.0070330518720579,2029.25167237158,0.0558260168088464,7416590.48774038,True,,55,intron
789,1,3,0.000460986215855227,0,0.0733995133580484,0.000460986215855227,0.0274657019097119,26.0177683288025,0.0721669337702145,7262521.83820103,True,,56,intron
375,1,3,0.000466869263652084,0,0.0597236657188958,0.000466869263652084,0.00837632120906752,1572.47250695803,0.0630605084549045,7299483.61720097,True,,57,intron
12,1,3,0.00046759672020686,0,0.0699112057660655,0.00046759672020686,0.0318931089669381,53.2092865971491,0.0715137536430744,7401249.9706715,True,,58,intron
803,1,3,0.00043423654870642,0,0,0.00043423654870642,0.00323098465133067,3775.90237232087,0.0143288285975865,7585519.58446564,False,neu_e_1,59,intron
852,1,3,0.000471978570911326,0,0.06542251851397,0.000471978570911326,0.0126800203068558,851.025143612119,0.0731149380854108,7401138.7469412,True,,60,intron
55,1,3,0.000435448402389897,0,0.00645924504846788,0.000435448402389897,0.0161790648276095,275.887828923994,0.0111855988456981,7386123.89646578,True,,61,intron
567,1,3,0.000436881364719543,0,0.00495261549441939,0.000436881364719543,0.0218494200114176,162.972032800406,0.0150795321924533,7328590.41294248,True,,62,intron
998,1,3,0.000448365018155929,0,0.0111546089514934,0.000448365018155929,0.0140838811600596,671.660584285805,0.0246305429228188,7410480.99470251,True,,63,intron
683,1,3,0.000459791017424643,0,0.0678832094847697,0.000459791017424643,0.109300445501365,4.2748931705403,0.0730881003957303,7415734.5470859,True,,64,intron
780,1,3,0.000460443947204451,0,0.0527907860405145,0.000460443947204451,0.0127188118014849,667.27579726061,0.0535726792926256,7600271.32044676,True,,65,intron
369,1,3,0.000445444838664184,0,0,0.000445444838664184,0.010231230033315,1396.14357995824,0.0146822537373866,7446916.68595955,True,neu_e_1,66,intron
339,1,3,0.000473173346409743,0,0.0747868663302148,0.000473173346409743,0.0176895219380525,329.300034673288,0.0734262371619543,7681677.63522901,True,,67,intron
110,1,3,0.000459763142575672,0,0.0469900744287913,0.000459763142575672,0.0187857068174172,287.917125838036,0.0498376528210495,7186970.79929315,True,,68,intron
921,1,3,0.000452038358913967,0,0.0491843747488394,0.000452038358913967,0.0212117430064872,56.4848700058786,0.0502496862150558,7319767.06422679,True,,69,intron
464,1,3,0.000464687408033687,0,0.0627048358300836,0.000464687408033687,0.0496039057893513,27.8396146986066,0.068439874889543,7582877.48306362,True,,70,intron
16,1,3,0.000438458070042655,0,0.0151870566016249,0.000438458070042655,0.0287787638343841,119.418350878008,0.021440641908969,7403894.14308719,True,,71,intron
