run,imp,exit_code,neu_theta_1,neu_gamma_1,neu_e_1,sel_theta,sel_shape,sel_scale,sel_e,lnL,converged,bounds,rep,region
466,1,3,0.000511844384835368,0,0.0755423273851317,0.000511844384835368,0.122395204609248,6.53579557224321,0.0549217140827083,14095.239576447,True,r_61,0,utr-enhancers
465,1,3,0.000522985418109775,0,0.0758419976588043,0.000522985418109775,0.0386571411273821,97.9608581533088,0.0430169726008733,13676.7883524069,True,r_61,1,utr-enhancers
937,1,3,0.000481350729974808,0,0.0666293908292566,0.000481350729974808,200,0.00253342772546565,0.0595632612808701,13507.388296782,True,sel_shape;r_61,2,utr-enhancers
496,1,3,0.00050173501877189,0,0.0841795864902791,0.00050173501877189,200,0.00240654291868252,0.061523288428375,14167.8558911884,True,sel_shape;r_61,3,utr-enhancers
910,1,3,0.000477090872952561,0,0.0255893977249548,0.000477090872952561,0.0578958080929004,15.1575656922376,0,13766.5893858431,True,sel_e,4,utr-enhancers
259,1,3,0.000477514621159337,0,0.0495339071515832,0.000477514621159337,0.0609066975464455,11.830555083836,0.0384407593346468,13587.2350522786,True,r_61,5,utr-enhancers
570,1,3,0.000518400411119191,0,0.0473823519136324,0.000518400411119191,200,0.00413803698601892,0.0707968915657426,14399.3302702281,True,sel_shape;r_61,6,utr-enhancers
94,1,3,0.000495936519453986,0,0.026394122410391,0.000495936519453986,0.0414646533499997,24.2927505385548,0,14465.6610741688,True,sel_e,7,utr-enhancers
471,1,3,0.000515015015251232,0,0.0668930354295991,0.000515015015251232,0.142899224754911,4.43457623432847,0.0432263469657915,14604.5825889513,True,r_61,8,utr-enhancers
294,1,3,0.000517406340117273,0,0.0701538204236944,0.000517406340117273,0.13299000518631,3.71943588822157,0.05779772990558,13916.3410725413,True,r_61,9,utr-enhancers
747,1,3,0.000513911513931234,0,0.0292255081742119,0.000513911513931234,0.0957559362573207,3.88706675660755,0,14220.1550007594,True,sel_e,10,utr-enhancers
519,1,3,0.000495673866043674,0,0.0725076460745572,0.000495673866043674,200,0.00200809959123752,0.0651690510371987,13552.7927793471,True,sel_shape;r_61,11,utr-enhancers
65,1,3,0.000501864459993513,0,0.0758911108737424,0.000501864459993513,0.0238364917664946,52.1393888005061,0.0311226131961872,14565.7543624075,True,r_61,12,utr-enhancers
969,1,3,0.000511070421311483,0,0.0848132176749379,0.000511070421311483,0.22426455970885,5.2108405483274,0.0679756063041192,13970.6569971985,True,r_61,13,utr-enhancers
